C_api,C_man,E_NEds,E_Bpag,firstDay,lastDay,NEds,NDays,NActDays,NPages,NPcreated,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content,weightIJ,NIJ,gender
male,3,0,2,2.01111E+13,2.01709E+13,88,2136,23,17,4,0,0,19,0,0,2,67,0.800528377,664,1
unknown,3,3,3,2.00601E+13,2.01709E+13,11741,4259,2145,2379,451,0,0,219,58,77,244,11112,1.481654138,1596,0
unknown,1,0,3,2.0091E+13,2.01406E+13,67,1675,21,16,0,0,0,46,0,0,0,19,0.411985187,297,1
unknown,1,0,1,2.0101E+13,2.01204E+13,87,547,22,31,2,0,0,10,1,6,0,66,1.057149316,1074,1
unknown,1,1,2,2.00604E+13,2.01408E+13,150,3026,24,99,0,0,0,30,20,4,19,75,1.027717097,841,1
male,1,1,2,2.01006E+13,2.01503E+13,100,1734,31,31,1,0,0,23,4,9,3,53,1.027717097,841,1
unknown,3,3,3,2.00703E+13,2.01611E+13,1508,3524,80,1033,31,0,0,112,62,79,60,1162,1.481654138,1596,0
male,3,3,1,2.00608E+13,2.01709E+13,2012,4043,343,653,37,0,0,89,94,26,51,1722,0.66167318,477,1
unknown,1,0,0,2.01304E+13,2.01312E+13,88,239,13,30,0,0,0,1,0,0,0,87,1.865008032,1277,1
unknown,1,2,2,2.00607E+13,2.01704E+13,600,3929,124,196,22,0,0,10,3,4,40,542,0.915024129,978,1
male,1,3,2,2.00902E+13,2.01701E+13,8733,2904,836,1369,103,0,0,337,213,244,536,6620,1.005226945,817,1
unknown,3,1,1,2.01311E+13,2.01702E+13,100,1192,22,63,2,0,0,5,0,0,1,93,0.997535302,994,0
unknown,1,0,3,2.01607E+13,2.01608E+13,55,20,4,10,0,0,0,39,0,0,1,15,0.411985187,297,1
male,1,3,2,2.01009E+13,2.01407E+13,1717,1411,350,139,9,0,0,44,1,10,31,1557,1.005226945,817,1
unknown,1,0,2,2.00707E+13,2.01302E+13,68,2041,17,43,0,0,0,7,0,0,11,49,0.800528377,664,1
male,3,2,2,2.01304E+13,2.01702E+13,787,1405,46,86,30,0,0,56,0,1,3,715,0.915024129,978,1
unknown,1,2,3,2.01502E+13,2.01609E+13,384,570,74,59,1,0,0,3,5,0,3,86,0.831953525,917,1
unknown,1,3,3,2.00311E+13,2.01705E+13,6843,4922,790,3247,139,3,0,47,642,272,298,4900,1.481654138,1596,1
unknown,1,2,3,2.0111E+13,2.01709E+13,428,2182,133,110,2,0,0,68,0,2,6,344,0.831953525,917,1
unknown,3,3,2,2.01206E+13,2.0151E+13,857,1243,255,142,12,0,0,3,4,4,2,843,1.005226945,817,0
unknown,1,2,2,2.00509E+13,2.01204E+13,237,2397,28,25,18,0,0,76,0,0,9,152,0.915024129,978,1
unknown,1,0,2,2.00804E+13,2.01708E+13,65,3408,19,18,5,0,0,2,0,1,2,60,0.800528377,664,1
male,3,3,3,2.00909E+13,2.01206E+13,2324,1003,241,1167,225,0,0,278,26,12,60,1731,1.481654138,1596,1
unknown,3,3,3,2.00708E+13,2.01708E+13,1776,3653,471,1180,25,0,0,10,116,33,10,1598,1.481654138,1596,0
unknown,3,0,1,2.01212E+13,2.01302E+13,63,66,6,5,1,0,0,1,0,0,1,61,1.057149316,1074,0
male,1,3,2,2.00902E+13,2.01709E+13,25068,3159,1259,16128,309,0,0,280,97,50,119,20807,1.005226945,817,1
male,3,3,1,2.01412E+13,2.01709E+13,4842,1026,509,450,7,0,0,1362,0,1,5,1213,0.66167318,477,1
male,1,3,3,2.00608E+13,2.01705E+13,2251,3956,562,865,173,0,0,95,48,37,36,1951,1.481654138,1596,1
male,1,2,2,2.01308E+13,2.01704E+13,235,1335,36,127,7,0,0,15,6,4,45,161,0.915024129,978,1
male,1,3,3,2.00606E+13,2.0171E+13,6342,4137,676,1295,51,0,0,47,374,289,224,5233,1.481654138,1596,1
unknown,3,1,2,2.01204E+13,2.01504E+13,193,1118,31,33,0,0,0,24,124,10,6,21,1.027717097,841,0
unknown,3,0,0,2.00505E+13,2.01304E+13,80,2871,21,48,0,0,0,3,0,0,1,76,1.865008032,1277,0
unknown,1,1,1,2.01204E+13,2.01411E+13,167,958,44,51,13,0,0,2,0,1,0,162,0.997535302,994,1
unknown,1,0,0,2.01608E+13,2.01704E+13,51,246,5,3,1,0,0,50,0,0,0,1,1.865008032,1277,1
male,3,0,2,2.0141E+13,2.01709E+13,53,1048,28,23,0,0,0,3,2,0,0,48,0.800528377,664,1
unknown,3,0,2,2.00807E+13,2.01202E+13,54,1307,16,20,0,0,0,18,0,0,0,35,0.800528377,664,0
unknown,1,2,2,2.00709E+13,2.01704E+13,642,3487,130,88,4,0,0,29,4,198,103,304,0.915024129,978,1
male,1,0,1,2.00703E+13,2.01206E+13,88,1893,30,36,0,0,0,1,0,13,0,74,1.057149316,1074,1
unknown,3,2,0,2.01607E+13,2.01707E+13,676,386,111,22,0,0,0,3,0,2,4,665,1.204403165,647,0
male,3,1,2,2.00901E+13,2.0161E+13,162,2847,34,122,15,0,0,6,4,1,2,146,1.027717097,841,1
male,1,2,2,2.01102E+13,2.01703E+13,348,2238,132,172,0,0,0,9,0,3,0,334,0.915024129,978,1
unknown,1,3,1,2.00504E+13,2.01707E+13,1934,4474,203,706,10,0,0,106,115,104,106,1479,0.66167318,477,1
male,1,3,2,2.00804E+13,2.01709E+13,18657,3450,1161,8816,28,4,0,140,5039,440,3300,8002,1.005226945,817,1
male,1,0,2,2.0051E+13,2.01507E+13,54,3549,19,36,1,0,0,4,0,4,1,45,0.800528377,664,1
male,3,1,0,2.00708E+13,2.01709E+13,156,3692,46,71,0,0,0,2,2,5,3,139,1.29126263,974,1
unknown,3,2,1,2.01109E+13,2.01607E+13,297,1749,68,73,0,0,0,1,5,1,10,272,0.982449109,752,0
male,1,0,1,2.01612E+13,2.01708E+13,69,255,19,30,13,0,0,1,5,2,6,51,1.057149316,1074,1
male,1,3,2,2.01303E+13,2.01702E+13,878,1426,158,201,40,0,0,123,18,53,37,599,1.005226945,817,1
unknown,1,3,3,2.00802E+13,2.01607E+13,1215,3082,193,273,76,0,0,70,0,9,26,1086,1.481654138,1596,1
male,3,3,1,2.00608E+13,2.01709E+13,2619,4051,612,2130,3,0,0,8,1,10,26,2218,0.66167318,477,1
unknown,1,3,1,2.01505E+13,2.01709E+13,1398,857,398,116,27,0,0,1,0,7,9,1339,0.66167318,477,1
male,1,1,3,2.0081E+13,2.01604E+13,108,2731,29,74,1,0,0,32,0,0,1,74,0.594368208,493,1
unknown,1,0,1,2.00508E+13,2.01502E+13,69,3468,39,37,1,0,0,15,3,0,1,42,1.057149316,1074,1
unknown,2,0,0,2.01411E+13,2.01504E+13,57,158,13,12,1,0,0,3,0,2,4,48,1.865008032,1277,2
unknown,2,0,2,2.0161E+13,2.01611E+13,90,36,9,7,2,0,0,15,1,0,7,67,0.800528377,664,2
female,2,2,3,2.0091E+13,2.01609E+13,350,2541,78,124,18,4,0,19,31,3,2,280,0.831953525,917,2
female,3,3,2,2.01503E+13,2.01703E+13,1121,752,167,175,29,13,19,65,18,37,106,862,1.005226945,817,2
unknown,3,1,2,2.01607E+13,2.01708E+13,179,405,40,95,6,0,1,33,10,2,4,129,1.027717097,841,0
unknown,3,3,2,2.00906E+13,2.01701E+13,1482,2791,288,1172,33,0,0,6,2,2,7,1447,1.005226945,817,0
unknown,2,0,1,2.01508E+13,2.0151E+13,56,50,11,4,1,0,0,54,0,0,0,1,1.057149316,1074,2
unknown,2,0,1,2.01605E+13,2.01606E+13,64,36,15,6,1,0,0,14,0,0,0,50,1.057149316,1074,2
unknown,2,0,0,2.01503E+13,2.01503E+13,52,3,3,13,4,0,0,41,1,4,0,6,1.865008032,1277,2
unknown,2,1,3,2.01507E+13,2.01708E+13,115,753,46,33,0,0,0,59,0,0,2,28,0.594368208,493,2
male,3,3,0,2.0041E+13,2.01404E+13,1318,3499,85,39,6,0,0,1,0,2,3,1294,0.865617488,412,1
unknown,1,1,1,2.00604E+13,2.01306E+13,202,2618,53,153,8,0,0,2,0,0,6,186,0.997535302,994,1
unknown,3,0,0,2.01407E+13,2.01702E+13,59,954,24,3,0,0,0,57,2,0,0,0,1.865008032,1277,0
female,2,1,3,2.01308E+13,2.01512E+13,101,873,9,9,1,0,0,88,0,0,6,6,0.594368208,493,2
unknown,3,1,3,2.0151E+13,2.01709E+13,109,710,34,29,2,0,0,50,3,0,0,40,0.594368208,493,0
male,3,2,3,2.01412E+13,2.0151E+13,744,288,114,171,4,0,0,190,12,0,0,337,0.831953525,917,1
male,3,1,3,2.00703E+13,2.01302E+13,210,2167,101,59,5,0,0,16,2,17,11,162,0.594368208,493,1
unknown,1,3,3,2.01409E+13,2.01709E+13,6790,1117,288,4426,29,1,0,433,327,78,348,4914,1.481654138,1596,1
unknown,3,3,1,2.01703E+13,2.01709E+13,1143,194,112,351,13,1,0,356,42,108,23,551,0.66167318,477,0
female,2,3,1,2.01602E+13,2.01709E+13,1244,601,105,118,41,0,1,492,6,0,20,683,0.66167318,477,2
male,1,2,3,2.01105E+13,2.01709E+13,501,2328,134,166,29,0,0,31,1,1,16,391,0.831953525,917,1
unknown,3,1,1,2.0071E+13,2.01612E+13,201,3341,119,183,0,0,0,4,0,1,6,160,0.997535302,994,0
male,1,1,3,2.0141E+13,2.01707E+13,188,1007,40,93,1,0,0,53,19,10,58,35,0.594368208,493,1
unknown,3,2,3,2.00612E+13,2.01305E+13,390,2325,82,141,29,0,0,53,2,15,37,281,0.831953525,917,0
unknown,3,1,2,2.01409E+13,2.01506E+13,135,287,8,18,2,0,0,1,0,2,2,128,1.027717097,841,0
unknown,1,1,2,2.00601E+13,2.01704E+13,190,4129,26,48,1,0,0,23,5,37,7,117,1.027717097,841,1
unknown,3,3,3,2.00907E+13,2.01709E+13,70387,2989,2184,24989,1453,0,0,49,25,80,13,64531,1.481654138,1596,0
female,3,1,0,2.01309E+13,2.01312E+13,152,93,16,11,8,0,0,1,0,0,4,147,1.29126263,974,2
female,2,2,2,2.0071E+13,2.01701E+13,615,3377,104,211,7,0,0,17,6,5,34,537,0.915024129,978,2
female,2,0,1,2.01608E+13,2.01609E+13,83,40,14,26,1,0,25,29,0,0,25,4,1.057149316,1074,2
unknown,2,0,2,2.01404E+13,2.01411E+13,62,200,4,9,1,0,0,41,0,0,13,7,0.800528377,664,2
unknown,3,1,3,2.01505E+13,2.01507E+13,110,47,10,4,3,0,0,33,0,0,0,77,0.594368208,493,0
unknown,1,1,3,2.01407E+13,2.01708E+13,212,1118,95,66,7,0,0,14,0,8,9,181,0.594368208,493,1
male,1,1,3,2.01001E+13,2.01207E+13,194,915,42,48,0,0,0,95,3,0,69,9,0.594368208,493,1
unknown,1,3,3,2.00607E+13,2.01709E+13,2000,4074,318,1132,27,0,0,28,55,38,46,1332,1.481654138,1596,1
unknown,3,1,0,2.00806E+13,2.01605E+13,130,2905,35,10,1,0,0,1,0,3,0,126,1.29126263,974,0
male,1,0,2,2.01206E+13,2.01302E+13,51,246,9,15,0,0,0,23,0,0,2,24,0.800528377,664,1
male,1,1,1,2.01412E+13,2.01707E+13,135,939,25,62,6,0,0,3,1,0,0,128,0.997535302,994,1
male,1,3,3,2.00604E+13,2.0171E+13,49714,4178,1704,24156,255,1,0,191,998,1927,1036,39215,1.481654138,1596,1
unknown,3,0,1,2.01503E+13,2.01705E+13,93,780,41,67,2,0,0,5,2,1,1,72,1.057149316,1074,0
male,1,2,3,2.01205E+13,2.01402E+13,229,663,30,43,9,0,0,30,9,11,9,161,0.831953525,917,1
unknown,1,1,3,2.00706E+13,2.01612E+13,127,3490,30,39,0,0,0,5,0,39,16,67,0.594368208,493,1
male,3,1,0,2.0151E+13,2.01709E+13,129,686,35,51,1,0,0,16,0,2,5,104,1.29126263,974,1
unknown,1,3,1,2.01112E+13,2.01202E+13,1177,81,22,114,17,0,0,1,1,47,9,1117,0.66167318,477,1
unknown,3,0,3,2.00608E+13,2.01207E+13,80,2179,22,10,2,0,0,26,0,16,0,38,0.411985187,297,0
male,3,3,0,2.01301E+13,2.0171E+13,19982,1720,1292,4151,606,2,0,351,92,44,175,18766,0.865617488,412,1
unknown,1,1,1,2.01205E+13,2.01211E+13,145,189,30,40,4,0,0,2,0,1,3,139,0.997535302,994,1
unknown,3,2,3,2.0071E+13,2.01408E+13,286,2480,62,219,4,0,0,29,3,1,6,88,0.831953525,917,0
male,1,2,3,2.00704E+13,2.01406E+13,638,2604,86,190,9,0,0,114,36,57,45,328,0.831953525,917,1
unknown,3,0,2,2.00701E+13,2.01305E+13,76,2330,33,22,1,0,0,6,0,4,0,63,0.800528377,664,0
unknown,3,1,0,2.00703E+13,2.01707E+13,158,3767,77,135,0,0,0,10,1,0,42,56,1.29126263,974,0
male,1,1,2,2.00702E+13,2.01611E+13,144,3562,73,92,5,0,0,13,1,0,7,110,1.027717097,841,1
male,1,1,0,2.00602E+13,2.01601E+13,101,3621,15,65,4,0,0,3,0,4,0,94,1.29126263,974,1
unknown,1,0,1,2.0111E+13,2.01705E+13,70,2041,33,40,0,0,0,5,0,12,1,52,1.057149316,1074,1
male,3,1,0,2.01107E+13,2.01608E+13,157,1864,10,8,5,0,0,5,0,0,0,152,1.29126263,974,1
unknown,1,3,2,2.01212E+13,2.01709E+13,4716,1736,377,1828,519,0,0,1,4,1,25,4585,1.005226945,817,1
unknown,3,0,3,2.0061E+13,2.01708E+13,54,3944,26,28,0,0,0,7,2,9,3,31,0.411985187,297,0
unknown,1,0,2,2.00811E+13,2.0151E+13,51,2532,10,12,0,0,0,27,1,0,0,22,0.800528377,664,1
male,3,2,3,2.01206E+13,2.01612E+13,386,1657,111,122,21,0,0,25,3,1,19,267,0.831953525,917,1
male,3,2,3,2.01006E+13,2.01212E+13,363,888,30,63,1,0,0,4,0,0,0,359,0.831953525,917,1
male,1,2,3,2.01602E+13,2.01708E+13,246,545,83,47,2,0,0,36,0,6,47,139,0.831953525,917,1
male,3,1,3,2.01209E+13,2.01703E+13,140,1641,46,31,0,0,0,28,6,7,7,92,0.594368208,493,1
male,1,3,1,2.00808E+13,2.01704E+13,1799,3160,374,162,9,0,0,11,0,1,0,1304,0.66167318,477,1
male,3,2,3,2.01302E+13,2.01605E+13,554,1187,107,278,7,0,0,77,6,5,3,439,0.831953525,917,1
unknown,3,0,0,2.01408E+13,2.01511E+13,56,475,34,50,0,0,0,1,0,0,0,51,1.865008032,1277,0
male,1,2,2,2.00805E+13,2.01407E+13,247,2253,82,58,10,0,0,11,4,9,8,182,0.915024129,978,1
unknown,1,2,3,2.0161E+13,2.01709E+13,613,339,139,72,30,0,0,30,0,0,3,407,0.831953525,917,1
unknown,1,3,2,2.01503E+13,2.0151E+13,1057,198,148,90,4,0,0,2,8,0,2,151,1.005226945,817,1
male,3,0,1,2.01408E+13,2.01411E+13,57,101,7,20,1,0,0,15,0,0,0,42,1.057149316,1074,1
unknown,1,1,3,2.00601E+13,2.01611E+13,128,3947,36,62,2,0,0,1,0,18,3,83,0.594368208,493,1
unknown,3,0,3,2.00903E+13,2.01706E+13,60,3027,24,22,2,0,0,18,1,2,0,31,0.411985187,297,0
male,1,3,3,2.00804E+13,2.0171E+13,17864,3456,2478,2837,249,0,0,270,70,512,135,16303,1.481654138,1596,1
unknown,1,0,1,2.00701E+13,2.01708E+13,68,3858,45,45,0,0,0,2,0,13,8,45,1.057149316,1074,1
unknown,1,1,2,2.01404E+13,2.01503E+13,100,348,22,12,3,0,0,8,0,2,3,87,1.027717097,841,1
unknown,3,3,2,2.00606E+13,2.01706E+13,1045,4010,152,403,17,0,0,91,43,62,78,587,1.005226945,817,0
unknown,3,1,2,2.01209E+13,2.01705E+13,129,1707,40,35,0,0,0,3,0,0,7,119,1.027717097,841,0
unknown,3,3,3,2.00606E+13,2.01408E+13,8831,2993,789,1969,215,0,0,589,709,219,456,6331,1.481654138,1596,0
unknown,3,1,0,2.01306E+13,2.01505E+13,101,701,41,68,2,0,0,1,0,0,5,93,1.29126263,974,0
unknown,1,3,2,2.00807E+13,2.01709E+13,1071,3340,236,27,3,0,0,7,1,0,9,1052,1.005226945,817,1
male,3,3,0,2.00901E+13,2.01605E+13,1935,2694,367,615,173,0,0,119,77,111,164,1289,0.865617488,412,1
unknown,3,3,1,2.0151E+13,2.01707E+13,1690,644,146,207,63,0,0,189,4,2,9,1472,0.66167318,477,0
unknown,3,0,2,2.00906E+13,2.01301E+13,57,1322,5,2,0,0,0,55,0,0,0,2,0.800528377,664,0
unknown,3,0,1,2.01306E+13,2.01406E+13,50,346,4,16,1,0,0,7,0,0,0,43,1.057149316,1074,0
male,3,0,2,2.01306E+13,2.01511E+13,65,889,28,46,0,0,0,8,5,1,7,42,0.800528377,664,1
unknown,3,1,2,2.00511E+13,2.01208E+13,141,2485,89,133,0,0,0,2,0,0,1,109,1.027717097,841,0
unknown,1,0,2,2.01212E+13,2.01409E+13,79,624,30,46,0,0,0,1,0,2,0,76,0.800528377,664,1
male,1,2,3,2.00901E+13,2.01505E+13,648,2319,194,248,11,2,0,89,13,55,88,373,0.831953525,917,1
male,1,2,3,2.01507E+13,2.01702E+13,223,573,23,11,0,0,0,211,0,0,12,0,0.831953525,917,1
male,3,1,1,2.01108E+13,2.01205E+13,120,281,27,68,10,0,0,2,5,2,17,93,0.997535302,994,1
unknown,3,2,3,2.00507E+13,2.01602E+13,334,3868,95,112,6,0,0,32,8,20,16,245,0.831953525,917,0
male,3,1,3,2.0081E+13,2.01201E+13,193,1189,42,85,0,0,0,38,14,26,33,73,0.594368208,493,1
male,1,0,3,2.01709E+13,2.0171E+13,65,4,4,17,1,0,0,43,0,0,5,13,0.411985187,297,1
male,1,0,1,2.00701E+13,2.01311E+13,67,2490,22,20,1,0,0,4,1,8,4,50,1.057149316,1074,1
unknown,2,2,2,2.00801E+13,2.01709E+13,447,3546,76,89,4,0,0,20,0,16,11,399,0.915024129,978,2
unknown,3,2,0,2.01211E+13,2.01705E+13,488,1626,38,275,0,0,0,17,3,0,0,86,1.204403165,647,0
unknown,3,0,0,2.01507E+13,2.01705E+13,57,672,36,41,1,0,0,10,0,0,1,44,1.865008032,1277,0
female,2,3,3,2.00608E+13,2.0171E+13,15897,4077,858,5536,500,185,762,617,103,332,290,12470,1.481654138,1596,2
unknown,3,1,1,2.00707E+13,2.01709E+13,157,3714,58,70,5,0,0,2,0,8,3,139,0.997535302,994,0
unknown,3,1,2,2.00902E+13,2.01606E+13,188,2665,29,117,1,0,0,42,22,2,26,96,1.027717097,841,0
unknown,1,1,2,2.00812E+13,2.01309E+13,197,1724,40,56,4,0,0,14,2,24,1,148,1.027717097,841,1
unknown,1,2,3,2.00604E+13,2.01504E+13,520,3269,115,353,7,0,0,5,38,26,42,398,0.831953525,917,1
unknown,1,0,2,2.00606E+13,2.01311E+13,81,2719,16,20,1,0,0,60,0,1,0,18,0.800528377,664,1
female,2,2,3,2.01201E+13,2.01709E+13,808,2077,106,201,18,0,0,146,213,51,108,256,0.831953525,917,2
male,3,2,0,2.00905E+13,2.0131E+13,385,1628,37,52,11,0,0,26,0,14,7,338,1.204403165,647,1
male,3,3,1,2.00412E+13,2.01201E+13,954,2613,303,660,25,0,0,12,10,38,10,878,0.66167318,477,1
unknown,1,3,3,2.01407E+13,2.0171E+13,2449,1189,305,257,42,0,0,118,1,8,4,1566,1.481654138,1596,1
unknown,1,2,2,2.0141E+13,2.01512E+13,230,432,45,173,2,0,0,11,1,1,2,164,0.915024129,978,1
unknown,1,3,3,2.00606E+13,2.01311E+13,1171,2709,121,309,50,0,0,101,31,16,45,927,1.481654138,1596,1
unknown,1,3,3,2.01201E+13,2.01709E+13,15670,2077,1149,4398,122,2,0,674,547,264,1461,11400,1.481654138,1596,1
unknown,1,2,3,2.01308E+13,2.01707E+13,261,1442,101,57,7,0,0,54,3,8,25,166,0.831953525,917,1
unknown,2,0,1,2.01212E+13,2.01303E+13,88,82,11,21,0,0,0,3,0,0,0,83,1.057149316,1074,2
male,3,1,2,2.01307E+13,2.01409E+13,188,436,28,46,0,0,0,29,12,10,68,63,1.027717097,841,1
unknown,3,2,2,2.00902E+13,2.01709E+13,604,3155,294,142,6,0,0,5,1,30,12,553,0.915024129,978,0
female,2,3,3,2.00709E+13,2.01709E+13,38081,3669,2486,14505,869,20,4,2070,3020,974,3179,27708,1.481654138,1596,2
female,2,0,1,2.01309E+13,2.01408E+13,75,339,4,14,3,0,0,17,2,0,11,45,1.057149316,1074,2
unknown,3,3,0,2.01511E+13,2.0171E+13,1093,677,260,506,8,0,0,1,13,40,13,1023,0.865617488,412,0
unknown,3,1,1,2.01401E+13,2.01506E+13,136,503,12,56,0,0,0,46,4,31,4,43,0.997535302,994,0
female,2,3,3,2.00607E+13,2.01503E+13,5920,3160,302,1615,218,0,0,260,191,101,32,5078,1.481654138,1596,2
female,2,1,2,2.01007E+13,2.01305E+13,97,1036,15,51,5,0,0,16,0,1,5,68,1.027717097,841,2
unknown,1,2,1,2.01605E+13,2.01607E+13,225,62,29,33,3,0,0,192,0,7,1,25,0.982449109,752,1
male,3,0,1,2.00508E+13,2.01708E+13,65,4382,19,17,1,0,0,3,1,3,2,56,1.057149316,1074,1
unknown,3,2,3,2.00512E+13,2.01707E+13,271,4248,132,127,10,0,0,36,0,9,6,196,0.831953525,917,0
male,1,2,3,2.01304E+13,2.01607E+13,757,1202,167,307,2,0,0,28,0,6,2,641,0.831953525,917,1
male,3,0,1,2.00808E+13,2.01703E+13,68,3127,23,26,4,0,0,4,0,1,1,57,1.057149316,1074,1
unknown,3,0,0,2.0161E+13,2.01612E+13,87,71,13,9,1,0,0,7,17,34,0,29,1.865008032,1277,0
male,3,3,2,2.00609E+13,2.01709E+13,36577,4017,1464,26094,89,2,0,247,1473,739,1083,19586,1.005226945,817,1
female,2,1,2,2.00703E+13,2.01605E+13,176,3334,58,20,6,0,0,4,1,0,13,158,1.027717097,841,2
unknown,1,1,1,2.01511E+13,2.01709E+13,160,673,28,37,4,0,0,4,0,7,0,146,0.997535302,994,1
unknown,3,1,3,2.00803E+13,2.0131E+13,204,2032,132,185,0,0,0,5,2,2,10,156,0.594368208,493,0
unknown,3,2,0,2.00911E+13,2.01704E+13,412,2709,79,66,16,0,0,1,0,8,3,391,1.204403165,647,0
unknown,2,2,3,2.01202E+13,2.0141E+13,326,958,55,49,1,0,0,89,2,5,8,173,0.831953525,917,2
unknown,3,1,0,2.00811E+13,2.01512E+13,113,2588,51,90,0,0,0,1,18,0,9,61,1.29126263,974,0
unknown,3,0,1,2.00503E+13,2.01212E+13,78,2828,41,41,9,0,0,4,0,7,0,67,1.057149316,1074,0
unknown,3,1,3,2.01212E+13,2.01302E+13,168,59,18,28,1,0,0,90,0,9,12,55,0.594368208,493,0
unknown,3,0,0,2.00907E+13,2.01706E+13,93,2895,58,83,1,0,0,2,0,0,0,90,1.865008032,1277,0
unknown,3,3,3,2.00605E+13,2.01607E+13,2623,3701,288,593,29,0,0,212,5,21,32,2162,1.481654138,1596,0
unknown,3,3,3,2.01112E+13,2.01407E+13,1339,932,120,249,31,0,0,274,14,10,56,865,1.481654138,1596,0
unknown,3,3,3,2.00508E+13,2.01708E+13,6491,4387,827,2490,269,0,0,104,33,31,53,5736,1.481654138,1596,0
unknown,1,2,0,2.0051E+13,2.0171E+13,549,4362,328,123,0,1,0,1,0,24,31,357,1.204403165,647,1
male,1,1,1,2.01207E+13,2.01511E+13,173,1226,45,42,5,0,0,1,0,0,0,162,0.997535302,994,1
male,1,0,0,2.0151E+13,2.01511E+13,53,20,4,3,1,0,0,3,0,0,0,50,1.865008032,1277,1
unknown,1,0,3,2.00812E+13,2.01602E+13,63,2600,20,24,1,0,0,12,0,7,2,34,0.411985187,297,1
unknown,1,2,2,2.00901E+13,2.01505E+13,254,2292,56,30,0,0,0,133,0,10,3,38,0.915024129,978,1
unknown,2,3,2,2.01709E+13,2.0171E+13,1144,19,19,762,0,1,0,10,46,50,103,920,1.005226945,817,2
unknown,3,2,2,2.00804E+13,2.01202E+13,316,1396,87,201,13,0,0,10,0,19,10,275,0.915024129,978,0
male,3,2,0,2.01108E+13,2.01603E+13,295,1690,122,264,2,0,0,3,0,0,0,280,1.204403165,647,1
male,1,2,2,2.01608E+13,2.0171E+13,269,401,44,62,3,0,0,20,6,2,6,192,0.915024129,978,1
male,1,0,3,2.00712E+13,2.01707E+13,93,3486,32,28,6,0,0,16,0,2,1,73,0.411985187,297,1
unknown,1,0,3,2.00703E+13,2.01708E+13,50,3814,30,27,1,0,0,18,0,3,1,27,0.411985187,297,1
unknown,3,0,0,2.00705E+13,2.01505E+13,75,2925,41,67,0,0,0,2,0,0,2,70,1.865008032,1277,0
male,1,0,3,2.01404E+13,2.0151E+13,65,550,32,15,1,0,0,7,0,2,7,49,0.411985187,297,1
male,3,1,0,2.00809E+13,2.01212E+13,142,1569,19,136,0,0,0,1,0,0,6,135,1.29126263,974,1
unknown,3,3,1,2.01112E+13,2.01709E+13,11869,2118,938,1500,114,0,0,517,112,40,79,8838,0.66167318,477,0
unknown,1,2,3,2.00601E+13,2.01608E+13,311,3865,48,85,22,0,0,34,9,17,9,230,0.831953525,917,1
unknown,1,0,1,2.00807E+13,2.01512E+13,65,2693,25,20,0,0,0,6,0,35,13,10,1.057149316,1074,1
unknown,3,0,1,2.01204E+13,2.01204E+13,51,2,2,10,0,0,0,1,0,4,15,31,1.057149316,1074,0
male,1,3,0,2.00708E+13,2.01611E+13,15321,3377,1530,3998,440,0,0,883,1381,1013,897,10576,0.865617488,412,1
unknown,3,2,0,2.01612E+13,2.01706E+13,498,201,53,34,7,0,0,1,0,0,0,492,1.204403165,647,0
male,1,2,0,2.01111E+13,2.01509E+13,658,1413,208,149,33,0,0,2,0,7,6,624,1.204403165,647,1
unknown,1,2,3,2.0071E+13,2.01709E+13,457,3653,208,282,1,0,0,13,0,39,8,385,0.831953525,917,1
male,1,3,2,2.0061E+13,2.01709E+13,13901,4002,1821,8449,1791,7,0,11,10,10,14,11236,1.005226945,817,1
unknown,2,3,2,2.00304E+13,2.0131E+13,2311,3835,261,310,153,0,0,12,22,13,22,1856,1.005226945,817,2
unknown,3,3,2,2.0101E+13,2.01411E+13,6119,1509,758,1096,343,0,0,51,4,14,46,5848,1.005226945,817,0
unknown,1,1,0,2.01308E+13,2.01708E+13,198,1466,32,25,5,0,0,4,0,0,0,192,1.29126263,974,1
male,3,2,2,2.00904E+13,2.01506E+13,274,2250,102,136,2,0,0,17,0,37,1,216,0.915024129,978,1
unknown,1,3,1,2.00705E+13,2.01612E+13,1521,3503,231,1043,48,0,0,22,40,15,15,1398,0.66167318,477,1
male,1,1,1,2.01101E+13,2.0141E+13,115,1366,30,34,0,0,0,40,0,1,2,72,0.997535302,994,1
unknown,1,2,3,2.00509E+13,2.01611E+13,289,4094,61,81,2,0,0,46,7,20,17,162,0.831953525,917,1
unknown,1,1,0,2.00612E+13,2.01604E+13,173,3402,18,39,3,0,0,11,0,5,2,151,1.29126263,974,1
unknown,1,1,1,2.01006E+13,2.01507E+13,113,1856,19,36,4,0,0,19,0,2,12,59,0.997535302,994,1
male,1,0,1,2.01301E+13,2.01501E+13,67,746,32,40,3,0,0,7,0,0,0,53,1.057149316,1074,1
male,3,1,1,2.00912E+13,2.01305E+13,141,1240,70,59,10,0,0,3,0,0,0,135,0.997535302,994,1
male,1,3,2,2.00904E+13,2.01709E+13,1299,3094,183,223,1,0,0,12,11,20,21,843,1.005226945,817,1
male,1,2,2,2.00611E+13,2.01406E+13,345,2779,26,38,10,0,0,28,8,0,2,307,0.915024129,978,1
male,3,0,1,2.00905E+13,2.01207E+13,57,1141,12,15,2,0,0,10,2,0,0,37,1.057149316,1074,1
