Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2013-01-26,Melbourne,16.3,21.7,NA,8.4,2.9,SSE,44,SSE,S,30,28,60,51,1014.9,1013.7,NA,NA,17.2,20.1,NA,NA
2013-01-27,Melbourne,15,24.1,NA,5.4,9.3,S,48,SSE,S,26,28,80,54,1012.2,1011.2,NA,NA,17.4,22.9,NA,NA
2013-03-15,Melbourne,17.8,23.9,0,5.6,6.5,S,35,W,SSE,7,19,58,42,1017.7,1016.9,7,3,20,23.1,No,NA
2013-03-16,Melbourne,17,23,NA,5.4,1.8,SW,56,W,SW,13,28,70,72,1015.3,1013.5,NA,NA,17.5,19.1,NA,NA
2013-03-28,Melbourne,15.6,22.3,17.4,11.6,4.4,WSW,76,W,W,11,33,73,45,1015.1,1015.7,6,7,16.2,18.6,Yes,NA
2013-03-29,Melbourne,10.9,18.5,NA,5.4,3.1,SSW,37,W,WSW,15,15,67,52,1021.8,1019.9,NA,NA,12.6,17.4,NA,NA
2013-03-31,Melbourne,13.9,19.2,4,3.8,3.8,SSE,33,W,SSW,19,13,75,59,1013.6,1015.1,NA,NA,15.1,19.1,Yes,NA
2013-04-05,Melbourne,10,25.2,0,3,8.4,SSE,30,N,NE,15,13,79,55,1030.1,1026.6,4,6,12,23,No,NA
2013-04-06,Melbourne,11.9,28.2,NA,3.4,9.2,N,44,N,NE,20,15,81,31,1026,1021.8,NA,NA,14.1,26.8,NA,NA
2013-04-12,Melbourne,12,25.1,1.2,0.8,7.5,N,31,W,SSE,7,13,75,49,1023.8,1019,1,6,15.3,23.3,Yes,NA
2013-04-13,Melbourne,15.3,24.3,NA,7,0,N,63,N,NNW,33,19,43,37,1013.8,1010.1,NA,NA,20,23.3,NA,NA
2013-04-24,Melbourne,13.6,20.9,0,3.8,5.3,W,35,NW,W,17,26,53,61,1019.3,1017.9,6,7,15.3,17.8,No,NA
2013-05-03,Melbourne,9.3,19,0,6.8,5.4,N,94,N,N,67,48,47,34,1021.2,1015.8,7,7,14.9,18.1,No,NA
2013-05-04,Melbourne,11.3,17.1,NA,4.8,4.3,WSW,63,SW,S,22,31,54,48,1025,1025.6,NA,NA,12.3,15.2,NA,NA
2013-05-10,Melbourne,12.7,25.1,0,4.6,9.4,N,39,N,NNE,19,22,76,33,1029.8,1026.6,7,6,14.5,24.5,No,NA
2013-05-11,Melbourne,13.5,24.9,NA,5.2,8.2,NNE,56,N,N,31,28,52,26,1026.7,1022.4,NA,NA,17.8,24.4,NA,NA
2013-05-17,Melbourne,9.8,16.4,3.8,3,3.5,SW,39,W,SSW,24,19,85,59,1015.5,1015,7,7,12,15.6,Yes,NA
2013-05-18,Melbourne,10,15.3,NA,1.2,0.8,SSW,39,W,W,13,17,78,65,1017.9,1016.4,NA,NA,11.3,13.4,NA,NA
2013-05-24,Melbourne,4.9,16.7,0,1.4,6.7,S,20,SW,SSW,13,9,87,55,1026,1023.9,7,6,8,15.8,No,NA
2013-05-25,Melbourne,7.9,19.1,NA,1,8.3,WSW,33,NNW,WSW,9,24,78,48,1026.2,1023.8,NA,NA,12.8,18.2,NA,NA
2013-05-31,Melbourne,14,18.6,9.2,2.6,3.7,N,63,N,N,39,31,82,69,1022.5,1019.1,3,7,15.7,18.2,Yes,NA
2013-06-01,Melbourne,13.7,16.3,NA,8,0,S,31,N,SSW,13,11,96,85,1013.2,1010.7,NA,NA,13.9,15.7,NA,NA
2013-06-07,Melbourne,10.9,15.9,17,3.6,3.1,N,50,W,WSW,28,24,76,51,1018.7,1023,7,7,12.7,14.2,Yes,NA
2013-06-08,Melbourne,4.9,16.1,NA,1.8,7.9,N,30,N,NNW,17,20,79,43,1030.7,1027.7,NA,NA,6.8,15,NA,NA
2013-06-09,Melbourne,6.1,14.3,NA,1.6,6.6,N,33,N,NNW,20,15,75,54,1027,1023.4,NA,NA,6.9,13.6,NA,NA
2013-06-14,Melbourne,11,15.6,10.2,2.4,0.2,S,44,S,S,17,24,79,63,1013.1,1014.4,7,7,12.6,13.8,Yes,NA
2013-06-15,Melbourne,9.7,14.8,NA,1.2,2,SSE,41,WSW,SSE,9,17,64,68,1020.7,1020.9,NA,NA,10.7,13.3,NA,NA
2013-07-05,Melbourne,9,13.9,0.4,4.2,7.3,WNW,63,WNW,WNW,33,30,53,41,1007.8,1009.5,1,7,9.4,12.9,No,NA
2013-07-06,Melbourne,9.4,16.2,NA,3.4,4.6,N,48,N,NW,31,20,72,41,1016.5,1016.4,NA,NA,10.2,14.6,NA,NA
2013-07-12,Melbourne,5.9,17.5,0,1.2,6.1,N,39,N,N,20,17,81,51,1030,1026.8,2,7,8,16.3,No,NA
2013-07-13,Melbourne,8,15.1,NA,2,0,NNE,43,NNE,NNE,19,15,77,74,1026.7,1023.6,NA,NA,10.8,14.6,NA,NA
2013-07-19,Melbourne,14.3,17,7,4.4,7.4,N,59,N,NNW,39,35,65,59,1003.7,1002.4,5,7,14.9,16,Yes,NA
2013-07-20,Melbourne,7.9,9.7,NA,3.2,0,NNW,28,NNE,WNW,15,17,81,91,1003.7,1002.8,NA,NA,8.6,7.2,NA,NA
2013-07-26,Melbourne,7.8,15.1,0.6,2.2,6.3,N,54,N,NNW,33,22,83,59,1025.6,1024.6,7,3,9.3,14.5,No,NA
2013-07-27,Melbourne,9.3,14.1,NA,2.2,4,N,67,NNE,NNE,22,37,67,56,1026.7,1023.9,NA,NA,10.5,13.4,NA,NA
2013-08-02,Melbourne,7.7,13.9,0,3.8,5,N,67,N,WNW,50,30,52,58,1011.4,1008.9,6,5,11.2,12.7,No,NA
2013-08-03,Melbourne,7.2,12.9,NA,2.2,2.3,N,67,N,N,33,44,65,62,1013.3,1006.9,NA,NA,8.8,12.8,NA,NA
2013-08-09,Melbourne,8.3,11.7,6.4,4.4,0.4,N,87,N,N,57,56,80,67,1013,1009.8,8,7,8.8,11.2,Yes,NA
2013-08-10,Melbourne,8.8,18.3,NA,2,9.5,N,44,NNW,W,15,22,65,38,1016.4,1015.6,NA,NA,11.5,17.5,NA,NA
2013-08-16,Melbourne,10.5,17.5,0,4.4,8,N,93,N,NNE,46,50,55,26,1015.2,1004.8,4,1,11.6,17.3,No,NA
2013-08-17,Melbourne,9.4,15.8,NA,4.8,6.3,N,59,N,NW,19,31,62,40,1007.5,1006.4,NA,NA,10.9,14.5,NA,NA
2013-08-23,Melbourne,11.1,15.1,3.2,3,0.2,WSW,63,W,W,31,35,74,71,1008.4,1010.3,8,7,12.9,14.7,Yes,NA
2013-08-24,Melbourne,10.3,16.8,NA,2,1.7,N,31,W,WSW,15,17,81,60,1022.5,1022,NA,NA,12.4,15.9,NA,NA
2013-09-06,Melbourne,11.8,15.3,3.2,0,0,N,31,N,NNW,7,9,76,52,1027.2,1024.9,8,8,13.7,14.9,Yes,NA
2013-09-07,Melbourne,8.8,20.1,NA,2.2,5.8,SW,46,WNW,SSW,22,26,63,83,1025.1,1024.8,NA,NA,12.5,13.7,NA,NA
2013-09-13,Melbourne,3.9,16,2,3,2.4,N,57,NE,N,9,30,54,35,1018,1014.8,7,7,7.8,15.1,Yes,NA
2013-09-14,Melbourne,7.8,19.2,NA,2.6,3,N,24,W,NW,2,7,62,45,1015.3,1013.1,NA,NA,12.4,16.1,NA,NA
2013-09-20,Melbourne,10.3,18.4,1.8,2.8,3.7,WSW,54,WSW,WSW,28,30,74,63,1007.5,1010,7,7,12.1,16,Yes,NA
2013-09-21,Melbourne,6.4,19.3,NA,2.8,7.8,N,48,N,N,11,24,72,48,1016,1011.8,NA,NA,11.3,18.6,NA,NA
2013-09-24,Melbourne,14.9,24.6,0,7.6,8.9,N,54,N,NW,22,26,29,32,1003.1,1001.7,6,6,18.4,23.5,No,NA
2013-09-27,Melbourne,7.2,20.2,1.4,4.2,10.6,SW,65,N,NNW,33,37,49,38,1017.7,1011,1,7,12.8,20,Yes,NA
2013-09-28,Melbourne,8.8,16.4,NA,5.2,6.2,WSW,70,WNW,SW,39,30,48,49,1009.2,1012.7,NA,NA,13.5,14.1,NA,NA
2013-10-04,Melbourne,5.8,21.5,0.4,3.2,11.2,N,54,N,N,13,33,53,40,1022.7,1017.1,2,6,12.9,20.5,No,NA
2013-10-05,Melbourne,12.8,25.5,NA,7.4,5.8,N,80,N,N,52,41,42,33,1011.2,1006.4,NA,NA,15.3,24.6,NA,NA
2013-10-11,Melbourne,10,21.3,4.2,0.8,10.3,WNW,43,W,W,22,26,61,33,1015.5,1014.3,2,6,12.6,20.3,Yes,NA
2013-10-12,Melbourne,11.3,25.5,NA,4.8,12.2,N,59,N,NNW,33,31,49,32,1012.7,1007.2,NA,NA,16.2,23.7,NA,NA
2013-10-25,Melbourne,7.5,16.3,0.6,3.4,3.6,W,44,WNW,WNW,20,24,62,45,1024.2,1022,7,7,11,15.5,No,NA
2013-10-26,Melbourne,10.2,17.2,NA,3.2,3.9,WSW,39,WSW,WSW,19,24,65,49,1024.4,1023.5,NA,NA,12.3,16.3,NA,NA
2013-11-01,Melbourne,9.5,22.7,0,4.6,11.1,SSE,30,NNE,ESE,7,9,60,41,1021.7,1018.5,3,6,14.9,21.5,No,NA
2013-11-02,Melbourne,12.8,26.1,NA,4.6,11.4,W,35,SW,S,11,11,52,33,1016.2,1013.1,NA,NA,18.6,24.6,NA,NA
2013-11-08,Melbourne,14.4,18.6,0,3.6,0.9,WSW,54,NNW,ENE,7,22,82,90,1006.8,1006,8,7,15.6,16,No,NA
2013-11-09,Melbourne,10.3,17.5,NA,1.8,4.2,SSW,50,SW,S,30,30,73,56,1014.5,1017.3,NA,NA,12.7,16.1,NA,NA
2013-11-15,Melbourne,11.6,19,0.2,3.4,7.6,S,44,SSW,S,17,28,77,55,1019.9,1019.4,7,5,13.7,18,No,NA
2013-11-16,Melbourne,10.7,19,NA,4.4,3.6,SSW,37,SSE,S,19,24,64,61,1019.4,1018,NA,NA,14.8,17.3,NA,NA
2013-11-19,Melbourne,14.7,31.6,0,8,12.2,N,61,N,NNW,43,20,32,39,1008.4,1006.8,6,6,24.3,26.4,No,NA
2013-11-22,Melbourne,13.3,23,0,6.2,9.5,SW,41,WSW,W,19,24,67,37,1009,1006.8,7,4,15.1,21.4,No,NA
2013-11-23,Melbourne,13.1,20.2,NA,5.4,5.3,WSW,54,WSW,SW,19,24,87,68,1007.2,1006.4,NA,NA,14.2,17.9,NA,NA
2013-12-05,Melbourne,10.7,16.8,7.6,4.4,4.9,SSW,59,WSW,SW,31,22,54,65,1001.3,1003.6,7,7,13.3,14.4,Yes,NA
2013-12-06,Melbourne,7.9,19.1,NA,2,8.9,S,39,WSW,S,22,19,57,44,1017.3,1018.3,NA,NA,13.1,17.7,NA,NA
2013-12-07,Melbourne,11,27.1,NA,4,12.6,WSW,35,N,W,9,15,55,30,1021.3,1018.4,NA,NA,16.3,24,NA,NA
2013-12-09,Melbourne,16.3,18.4,3.6,5.8,1.7,SW,43,ESE,SW,9,20,81,91,1005.6,1003.5,8,NA,16.6,15.6,Yes,NA
2014-01-03,Melbourne,13.9,22.3,0,6.2,10.5,SW,56,NNE,S,9,33,66,54,1003.8,1002.6,5,1,16.5,20.3,No,NA
2014-01-04,Melbourne,13.4,20.7,NA,7.8,3.8,WSW,50,W,W,33,26,57,51,1006.5,1006.9,NA,NA,15.9,19.1,NA,NA
2014-01-17,Melbourne,25.6,43.9,1.2,17.4,10.2,N,61,N,NNW,44,24,14,11,1009,1004.8,1,NA,34.5,42.3,Yes,NA
2014-01-18,Melbourne,21.5,24,NA,16,3.4,S,41,SSE,S,13,31,68,64,1012.1,1013.5,NA,NA,22.4,21.6,NA,NA
2014-01-24,Melbourne,16.9,23,1.2,8.4,4.1,SSE,43,W,S,13,24,84,64,1009.4,1009.4,8,5,19.7,21.6,Yes,NA
2014-01-25,Melbourne,15.5,21,NA,4.8,9.2,SSE,50,SSW,S,20,28,45,42,1019,1020.3,NA,NA,18.8,19.4,NA,NA
2014-01-26,Melbourne,13,27.2,NA,6.8,13.5,SSE,30,ESE,SSE,17,17,54,40,1023.3,1019.9,NA,NA,17.3,24.9,NA,NA
2014-01-27,Melbourne,16.9,35.3,NA,8,13.4,N,69,N,N,52,26,38,20,1018.6,1015.5,NA,NA,24.8,33.5,NA,NA
2014-02-14,Melbourne,19.4,27,0,4,0,S,26,SW,SSE,7,13,73,56,1006.3,1003.4,7,7,21.1,25.7,No,NA
2014-02-15,Melbourne,21,28.9,NA,4,1.8,SSW,37,N,SE,13,11,72,53,998,994.6,NA,NA,23.5,28,NA,NA
2014-02-21,Melbourne,13.2,20.8,0,6.8,4.9,SSE,52,WSW,S,22,24,65,48,1020.5,1021.8,7,6,14.8,19.7,No,NA
2014-02-22,Melbourne,14.2,20.2,NA,4.8,1.6,SSE,41,SW,S,17,31,87,56,1024,1024.2,NA,NA,15.4,19.6,NA,NA
2014-03-14,Melbourne,14.9,27.3,0,5.4,8.8,SE,35,W,SSE,9,19,71,49,1015.8,1010,6,2,17.4,25.9,No,NA
2014-03-15,Melbourne,17.3,29.6,NA,7,2.4,N,76,N,N,26,43,33,20,1005.2,998.4,NA,NA,22.5,29.1,NA,NA
2014-03-21,Melbourne,14.6,23.6,0,10.6,4.4,SSW,57,N,SSW,37,22,58,65,1015.1,1014.1,7,7,22,21.4,No,NA
2014-03-22,Melbourne,13.3,19.6,NA,5,1.1,SSW,41,SW,SSE,15,24,71,55,1021.1,1020.4,NA,NA,14,18.1,NA,NA
2014-03-28,Melbourne,17.1,22.1,7.8,2.6,4.3,SSE,28,S,SSE,13,15,82,62,1017.1,1016.1,8,5,17.8,21.5,Yes,NA
2014-03-29,Melbourne,12.7,24.4,NA,2,8.3,WSW,31,WSW,SSE,9,11,87,56,1018.1,1016.2,NA,NA,14.6,23.6,NA,NA
2014-04-06,Melbourne,12.5,25.4,0,4,8.8,S,33,SSW,S,7,19,88,46,1024.5,1021.5,NA,NA,14.3,24.3,No,NA
2014-04-07,Melbourne,13.3,24.9,NA,4,3.1,N,50,N,NNE,31,30,75,42,1023.7,1020,7,7,17,24.5,NA,NA
2014-04-11,Melbourne,17,19.2,12.8,1.8,0,S,50,S,SSW,31,28,86,85,1011.3,1012.5,8,8,18.2,17.6,Yes,NA
2014-04-12,Melbourne,15.5,23,NA,0.6,7,S,37,SSE,S,22,26,78,55,1018.7,1017.1,NA,NA,17.4,22.4,NA,NA
2014-04-17,Melbourne,11.2,25.1,0,4,10.1,N,28,NNW,NE,6,13,76,36,1021.1,1018,0,6,14.1,24.1,No,NA
2014-04-18,Melbourne,13.9,19,NA,3.2,2.6,SW,48,NNW,SSW,22,22,58,45,1014.8,1016.8,NA,NA,17.4,18.8,NA,NA
2014-04-19,Melbourne,11.7,18.1,NA,1.8,1.3,SW,33,WSW,SW,17,19,65,52,1020.5,1018.5,NA,NA,13.2,16.6,NA,NA
2014-04-20,Melbourne,12.7,19.1,NA,3.4,3,N,52,NNW,WSW,15,15,55,39,1018.2,1016.2,NA,NA,13.7,18,NA,NA
2014-05-02,Melbourne,9.1,14.3,0.2,3.2,0.2,N,57,N,N,31,30,68,64,1004.7,999.8,7,7,12,13.8,No,NA
2014-05-03,Melbourne,10.1,17.6,NA,1,3.9,SSW,56,WSW,SW,9,28,83,82,1000.1,999.7,NA,NA,11.5,15,NA,NA
2014-05-09,Melbourne,7,18.6,0,3.8,2.1,N,61,N,N,31,35,58,50,1022.2,1018.2,7,7,12.1,17.5,No,NA
2014-05-10,Melbourne,12.1,16.6,NA,3,2,N,54,N,SW,19,13,89,88,1017.7,1016.5,NA,NA,14.2,15.9,NA,NA
2014-05-23,Melbourne,15.5,20.7,4.6,2.8,3,NW,41,NNW,SSW,13,15,89,71,1013.9,1011.7,7,5,16.3,18.1,Yes,NA
2014-05-24,Melbourne,10.9,18.1,NA,1.6,4.5,N,30,N,E,13,2,81,63,1017.2,1014.9,NA,NA,12.2,16.6,NA,NA
2014-05-31,Melbourne,7,18.8,0,0.8,1.9,SSE,26,N,SSE,6,13,83,56,1023.2,1019,NA,NA,11.4,18,No,NA
2014-06-06,Melbourne,8.5,16.6,0.8,0.4,2,SSW,17,NA,S,0,9,85,61,1031.8,1029.7,7,7,10.7,15.3,No,NA
2014-06-07,Melbourne,10.5,17.5,NA,0.6,3.4,SW,35,WSW,SW,13,22,87,87,1030.8,1028.6,NA,NA,12.8,14.9,NA,NA
2014-06-08,Melbourne,11.2,15.9,NA,1.4,4.9,SSE,33,S,S,19,19,54,59,1032.4,1032.5,NA,NA,12.7,14.2,NA,NA
2014-06-13,Melbourne,12.2,17,5.8,1.8,5.3,N,54,N,N,11,28,92,65,1013.1,1010.5,6,3,12.9,16.5,Yes,NA
2014-06-14,Melbourne,10.3,15.8,NA,1.6,0.9,SSW,39,W,SSW,11,17,87,78,1015.1,1014.7,NA,NA,12.2,14.8,NA,NA
2014-06-27,Melbourne,11,14.7,0,2.2,3.8,N,85,N,N,48,48,67,48,1012.3,1005,7,7,11.6,14.2,No,NA
2014-06-28,Melbourne,9.6,13,NA,3.4,2.8,N,67,N,NNW,28,30,74,58,996.5,992.8,NA,NA,10.1,12.5,NA,NA
2014-07-04,Melbourne,8.2,12.9,0,2.4,7.8,N,78,N,N,43,41,73,60,1015.6,1012.2,5,1,8.6,11.8,No,NA
2014-07-05,Melbourne,8.6,15.4,NA,1.6,1.5,W,54,NNW,W,22,35,69,59,1012.7,1011.6,NA,NA,11.2,14.8,NA,NA
2014-07-11,Melbourne,8,14.4,0.2,2,7.2,N,56,N,N,31,24,69,65,1016.2,1014.1,7,5,10.4,14,No,NA
2014-07-12,Melbourne,7.2,11.6,NA,2.2,5.1,SW,57,WSW,S,19,13,74,71,1021.5,1024,NA,NA,7.4,10,NA,NA
2014-07-18,Melbourne,5.9,14.3,3,2.4,6.8,SW,52,SW,S,20,35,66,59,1021.6,1023.7,5,5,9.5,12.6,Yes,NA
2014-07-19,Melbourne,8.5,13.5,NA,1.4,1.6,SW,31,SW,SSE,17,15,89,68,1029.3,1029.3,NA,NA,9.6,12.5,NA,NA
2014-07-24,Melbourne,4.5,15,0,1.6,0.6,N,54,N,NNE,9,26,78,56,1016.5,1013.1,7,7,8.8,14.5,No,NA
2014-07-25,Melbourne,8.8,16.1,NA,1.6,7.1,N,48,N,N,30,30,74,62,1016.1,1015.9,NA,NA,12.4,15.5,NA,NA
2014-07-26,Melbourne,12.3,15.3,NA,2.6,0.5,W,33,WNW,WSW,15,17,72,71,1023.1,1022.7,NA,NA,12.9,14.5,NA,NA
2014-08-01,Melbourne,6,10.3,6.6,6,3.4,W,63,NW,W,22,33,60,73,1003.9,1009.6,7,7,7.6,8.6,Yes,NA
2014-08-02,Melbourne,4.7,13.6,NA,2.4,6.5,WSW,37,W,SE,19,13,86,36,1029.9,1030.6,NA,NA,5.1,12,NA,NA
2014-08-03,Melbourne,1.4,14.8,NA,0.6,10,N,28,N,N,20,11,81,36,1034.5,1031.8,NA,NA,2.9,13.6,NA,NA
2014-08-08,Melbourne,10.7,16.4,3.6,1.4,1.4,WNW,30,NNW,NW,13,13,79,40,1031,1029,7,7,12,15,Yes,NA
2014-08-09,Melbourne,8.1,15.1,NA,3.2,2,N,59,N,N,39,28,61,58,1027.4,1024.1,NA,NA,10.9,13.5,NA,NA
2014-08-22,Melbourne,7.2,21.2,0,2.6,10.7,N,35,N,NNE,17,11,71,31,1031.4,1027.7,3,4,10.4,19.2,No,NA
2014-08-23,Melbourne,7.3,20.5,NA,3.4,9.1,N,61,N,NNE,26,33,66,44,1029.1,1024.7,NA,NA,11,19.2,NA,NA
2014-09-11,Melbourne,11.5,17.4,3,4.2,5,WSW,54,W,SW,22,22,69,50,1016.3,1018.1,5,7,12.8,14.8,Yes,NA
2014-09-12,Melbourne,6.3,16.3,NA,3,4.4,WNW,22,SW,S,13,4,69,42,1027.2,1026,NA,NA,9.7,14.8,NA,NA
2014-09-13,Melbourne,6.6,18.9,NA,2,9.9,N,28,NNE,S,9,9,69,41,1026.4,1021.9,NA,NA,10,18,NA,NA
2014-10-31,Melbourne,10.8,32.9,0.2,6.4,8.8,SW,63,N,N,24,37,67,15,1009.5,1002.5,7,3,15.2,30.4,No,NA
2014-11-01,Melbourne,13.6,17.9,NA,12.6,7.1,WSW,76,WSW,WSW,31,44,79,35,1004,1008.1,NA,NA,13.9,16.3,NA,NA
2014-11-02,Melbourne,9,16.8,NA,5.6,6.3,SW,50,WSW,S,30,19,59,49,1021.2,1023.6,NA,NA,12.5,15.8,NA,NA
2014-11-03,Melbourne,10.5,23.3,NA,4,10.3,NNE,33,SE,NNE,7,11,53,40,1025.9,1021.4,NA,NA,13.7,21.4,NA,NA
2014-11-04,Melbourne,13.3,29.4,NA,6.4,8.2,N,61,N,N,43,39,31,13,1016.7,1012.1,NA,NA,20.7,27.5,NA,NA
2014-11-05,Melbourne,13,18.8,NA,10.8,9.8,SSE,48,SSW,SSE,30,30,56,49,1018.9,1018.5,NA,NA,15.8,16.8,NA,NA
2014-11-07,Melbourne,11.6,33,5.2,6,11.6,N,43,N,N,24,24,47,18,1016.8,1014.9,1,NA,19.4,31.5,Yes,NA
2014-11-08,Melbourne,19.3,35.2,NA,14.4,10.6,N,74,N,N,57,28,21,8,1014.9,1011.4,NA,NA,25.8,34.6,NA,NA
2014-11-14,Melbourne,18.9,20.9,0,12.4,1.3,N,52,S,SSE,24,30,59,56,1010,1013.9,6,NA,20.4,18.3,No,NA
2014-11-15,Melbourne,12.4,18.1,NA,5.6,1.9,SW,35,SE,SE,19,15,55,51,1013.6,1010.7,NA,NA,14.2,16.9,NA,NA
2014-11-21,Melbourne,16.8,23.9,0.8,5,10.6,SW,41,SW,SSE,22,13,65,40,1011,1010.8,7,1,17.4,22.2,No,NA
2014-11-22,Melbourne,13.4,31.4,NA,6.8,4.6,N,61,N,N,17,39,66,24,1010.9,1007.8,NA,NA,17.4,28.3,NA,NA
2014-11-24,Melbourne,15.7,19.9,2,7.8,0.4,N,63,WSW,SW,9,26,79,88,1009.1,1006.5,7,NA,17.5,18.3,Yes,NA
2014-12-04,Melbourne,17.6,27.7,8.6,1.8,11.8,SSE,35,SE,SSE,7,19,77,54,1010.2,1008.1,7,6,20.8,25.9,Yes,NA
2014-12-05,Melbourne,17.7,21.4,NA,6.6,0.1,S,35,SSW,S,15,26,78,75,1008.5,1007.3,8,8,19.3,20.5,NA,NA
2014-12-06,Melbourne,15.6,22.9,NA,3.6,1.4,SE,43,S,S,19,28,86,61,1008.9,1006.2,NA,NA,16.7,22.1,NA,NA
2014-12-20,Melbourne,12.6,23.8,0,5.4,13.4,S,35,SSW,ESE,13,13,59,41,1019.3,1017.5,NA,NA,16.4,22.4,No,NA
2014-12-21,Melbourne,13.7,33.8,NA,7.2,11.6,S,43,NE,NE,9,11,64,23,1014.6,1011.4,NA,NA,19.2,32.1,NA,NA
2015-01-06,Melbourne,17.6,NA,0,6.6,11.6,S,35,ENE,SSE,7,22,64,NA,1020.2,NA,3,NA,20.7,NA,No,NA
2015-01-07,Melbourne,NA,NA,NA,8,11.8,N,61,N,W,35,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-08,Melbourne,NA,NA,NA,14.4,1.1,N,61,WNW,WSW,17,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-09,Melbourne,NA,NA,NA,4,0,S,31,S,S,11,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-10,Melbourne,NA,NA,NA,4.2,0,S,26,W,S,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-11,Melbourne,NA,NA,NA,1.2,8.3,S,43,SE,SSE,26,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-12,Melbourne,NA,NA,NA,6,13.3,SSE,41,W,SSE,7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-13,Melbourne,NA,NA,NA,9.4,3.1,N,65,NNE,NNE,24,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-14,Melbourne,NA,NA,NA,4.8,2.1,SW,57,WSW,WSW,28,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-15,Melbourne,NA,NA,NA,5,1.6,W,39,WSW,S,26,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-16,Melbourne,NA,NA,NA,4.2,11.7,W,50,NW,WNW,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-17,Melbourne,NA,NA,NA,9.6,11.7,W,50,WSW,WSW,31,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-18,Melbourne,NA,NA,NA,10.6,5.4,SSE,46,SW,S,24,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-19,Melbourne,NA,NA,NA,8,10,SE,39,SE,S,17,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-20,Melbourne,NA,NA,NA,9.8,0.9,N,63,N,N,39,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-21,Melbourne,NA,NA,NA,6.6,11.1,N,52,NNE,NNW,24,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-22,Melbourne,NA,NA,NA,11.4,10,S,50,NA,NNW,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-23,Melbourne,NA,NA,NA,10.2,12,SSE,44,S,SSE,11,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-24,Melbourne,NA,NA,NA,9.6,13.1,S,37,N,SSE,6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-25,Melbourne,NA,NA,NA,8.2,11,SW,59,SW,WSW,28,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-26,Melbourne,NA,NA,NA,8.2,8.9,SSE,48,SW,SSE,7,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-27,Melbourne,NA,NA,NA,6.2,4.6,SSE,52,SSE,S,24,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-28,Melbourne,NA,NA,NA,6,12.5,S,63,SSE,SSE,30,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-29,Melbourne,NA,NA,NA,9,12.8,SSE,56,SE,S,28,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-30,Melbourne,NA,NA,NA,8,11.8,SSE,59,SSE,S,19,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-31,Melbourne,NA,NA,NA,8,9,S,52,SW,SSW,20,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-01,Melbourne,NA,NA,NA,6.6,0.3,S,50,WSW,SSW,19,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-02,Melbourne,NA,NA,NA,3.4,7.7,SSE,50,SSW,SSE,17,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-03,Melbourne,NA,NA,NA,5,8.6,SSE,44,SSW,S,15,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-04,Melbourne,NA,NA,NA,8,6.7,S,46,SSE,S,30,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-05,Melbourne,NA,NA,NA,5.6,12.9,S,37,W,S,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-06,Melbourne,NA,NA,NA,8.2,11.9,NE,48,N,N,9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
